3009
tr_chr3_334233_334432_882	1382808	1383007	1382936	1	1	786	94
tr_chr3_334434_334633_883	1383009	1383208	1383007	1	1	787	94
tr_chr3_334982_335181_609	1383557	1383756	1383208	1	1	788	11
tr_chr3_342840_343039_756	1391415	1391614	1383756	1	1	789	56
tr_chr3_343041_343240_757	1391616	1391815	1391614	1	1	790	56
tr_chr3_343242_343441_758	1391817	1392016	1391815	1	1	791	56
tr_chr3_343443_343642_759	1392018	1392217	1392016	1	1	792	56
tr_chr3_354972_355171_713	1403547	1403746	1392217	1	1	793	41
tr_chr3_355173_355372_714	1403748	1403947	1403746	1	1	794	41
tr_chr3_355374_355573_715	1403949	1404148	1403947	1	1	795	41
tr_chr3_356356_356555_637	1404931	1405130	1404148	1	1	796	20
tr_chr3_356557_356756_638	1405132	1405331	1405130	1	1	797	20
tr_chr3_362475_362674_723	1411050	1411249	1405331	1	1	798	46
tr_chr3_362676_362875_724	1411251	1411450	1411249	1	1	799	46
tr_chr3_362877_363076_725	1411452	1411651	1411450	1	1	800	46
tr_chr3_363078_363277_726	1411653	1411852	1411651	1	1	801	46
tr_chr3_363114_363313_782	1411689	1411888	1411852	1	1	802	63
tr_chr3_363315_363514_783	1411890	1412089	1411888	1	1	803	63
tr_chr3_363516_363715_784	1412091	1412290	1412089	1	1	804	63
tr_chr3_363522_363721_675	1412097	1412296	1412290	1	1	805	30
tr_chr3_363723_363922_676	1412298	1412497	1412296	1	1	806	30
tr_chr3_363924_364123_677	1412499	1412698	1412497	1	1	807	30
tr_chr3_364034_364233_862	1412609	1412808	1412698	1	1	808	89
tr_chr3_364235_364434_863	1412810	1413009	1412808	1	1	809	89
tr_chr3_364436_364635_864	1413011	1413210	1413009	1	1	810	89
tr_chr3_364637_364836_865	1413212	1413411	1413210	1	1	811	89
tr_chr3_370277_370476_827	1418852	1419051	1413411	1	1	812	77
tr_chr3_370478_370677_828	1419053	1419252	1419051	1	1	813	77
tr_chr3_378301_378500_618	1426876	1427075	1419252	1	1	814	14
tr_chr3_390918_391117_868	1439493	1439692	1427075	1	1	815	91
tr_chr3_391119_391318_869	1439694	1439893	1439692	1	1	816	91
tr_chr3_391320_391519_870	1439895	1440094	1439893	1	1	817	91
tr_chr3_391521_391720_871	1440096	1440295	1440094	1	1	818	91
tr_chr3_391722_391921_872	1440297	1440496	1440295	1	1	819	91
tr_chr3_395051_395250_592	1443626	1443825	1440496	1	1	820	3
tr_chr3_395252_395451_593	1443827	1444026	1443825	1	1	821	3
tr_chr3_395453_395652_594	1444028	1444227	1444026	1	1	822	3
tr_chr3_400691_400890_578	1449266	1449465	1444227	1	1	823	0
tr_chr3_400892_401091_579	1449467	1449666	1449465	1	1	824	0
tr_chr3_401093_401292_580	1449668	1449867	1449666	1	1	825	0
tr_chr3_401294_401493_581	1449869	1450068	1449867	1	1	826	0
tr_chr3_404983_405182_829	1453558	1453757	1450068	1	1	827	78
tr_chr3_405184_405383_830	1453759	1453958	1453757	1	1	828	78
tr_chr3_405385_405584_831	1453960	1454159	1453958	1	1	829	78
tr_chr3_406554_406753_765	1455129	1455328	1454159	1	1	830	58
tr_chr3_406755_406954_766	1455330	1455529	1455328	1	1	831	58
tr_chr3_406956_407155_767	1455531	1455730	1455529	1	1	832	58
tr_chr3_407157_407356_768	1455732	1455931	1455730	1	1	833	58
tr_chr3_407358_407557_769	1455933	1456132	1455931	1	1	834	58
tr_chr3_415340_415539_787	1463915	1464114	1456132	1	1	835	65
tr_chr3_415541_415740_788	1464116	1464315	1464114	1	1	836	65
tr_chr3_415742_415941_789	1464317	1464516	1464315	1	1	837	65
tr_chr3_415943_416142_790	1464518	1464717	1464516	1	1	838	65
tr_chr3_416144_416343_791	1464719	1464918	1464717	1	1	839	65
tr_chr3_422371_422570_832	1470946	1471145	1464918	1	1	840	79
tr_chr3_422572_422771_833	1471147	1471346	1471145	1	1	841	79
tr_chr3_429833_430032_853	1478408	1478607	1471346	1	1	842	85
tr_chr3_430034_430233_854	1478609	1478808	1478607	1	1	843	85
tr_chr3_433345_433544_747	1481920	1482119	1478808	1	1	844	53
tr_chr3_435987_436186_893	1484562	1484761	1482119	1	1	845	97
tr_chr3_436188_436387_894	1484763	1484962	1484761	1	1	846	97
tr_chr3_436389_436588_895	1484964	1485163	1484962	1	1	847	97
tr_chr3_436590_436789_896	1485165	1485364	1485163	1	1	848	97
tr_chr3_455393_455592_656	1503968	1504167	1485364	1	1	849	26
tr_chr3_455594_455793_657	1504169	1504368	1504167	1	1	850	26
tr_chr3_455795_455994_658	1504370	1504569	1504368	1	1	851	26
tr_chr3_455996_456195_659	1504571	1504770	1504569	1	1	852	26
tr_chr3_456197_456396_660	1504772	1504971	1504770	1	1	853	26
tr_chr3_460792_460991_582	1509367	1509566	1504971	1	1	854	1
tr_chr3_460993_461192_583	1509568	1509767	1509566	1	1	855	1
tr_chr3_461194_461393_584	1509769	1509968	1509767	1	1	856	1
tr_chr3_461395_461594_585	1509970	1510169	1509968	1	1	857	1
tr_chr3_461552_461751_606	1510127	1510326	1510169	1	1	858	9
tr_chr3_461596_461795_586	1510171	1510370	1510326	1	1	859	1
tr_chr3_461753_461952_607	1510328	1510527	1510370	1	1	860	9
tr_chr3_462167_462366_647	1510742	1510941	1510527	1	1	861	23
tr_chr3_462368_462567_648	1510943	1511142	1510941	1	1	862	23
tr_chr3_462569_462768_649	1511144	1511343	1511142	1	1	863	23
tr_chr3_462770_462969_650	1511345	1511544	1511343	1	1	864	23
tr_chr3_462971_463170_651	1511546	1511745	1511544	1	1	865	23
tr_chr3_464110_464309_876	1512685	1512884	1511745	1	1	866	93
tr_chr3_464311_464510_877	1512886	1513085	1512884	1	1	867	93
tr_chr3_464512_464711_878	1513087	1513286	1513085	1	1	868	93
tr_chr3_464713_464912_879	1513288	1513487	1513286	1	1	869	93
tr_chr3_471283_471482_620	1519858	1520057	1513487	1	1	870	16
tr_chr3_471484_471683_621	1520059	1520258	1520057	1	1	871	16
tr_chr3_471685_471884_622	1520260	1520459	1520258	1	1	872	16
tr_chr3_471886_472085_623	1520461	1520660	1520459	1	1	873	16
tr_chr3_472087_472286_624	1520662	1520861	1520660	1	1	874	16
tr_chr3_473209_473408_687	1521784	1521983	1520861	1	1	875	34
tr_chr3_473410_473609_688	1521985	1522184	1521983	1	1	876	34
tr_chr3_473611_473810_689	1522186	1522385	1522184	1	1	877	34
tr_chr3_474309_474508_770	1522884	1523083	1522385	1	1	878	59
tr_chr3_474510_474709_771	1523085	1523284	1523083	1	1	879	59
tr_chr3_475059_475258_666	1523634	1523833	1523284	1	1	880	28
tr_chr3_475260_475459_667	1523835	1524034	1523833	1	1	881	28
tr_chr3_475461_475660_668	1524036	1524235	1524034	1	1	882	28
tr_chr3_475662_475861_669	1524237	1524436	1524235	1	1	883	28
tr_chr3_475863_476062_670	1524438	1524637	1524436	1	1	884	28
tr_chr3_480468_480667_884	1529043	1529242	1524637	1	1	885	95
tr_chr3_480669_480868_885	1529244	1529443	1529242	1	1	886	95
tr_chr3_480870_481069_886	1529445	1529644	1529443	1	1	887	95
tr_chr3_481071_481270_887	1529646	1529845	1529644	1	1	888	95
tr_chr3_481272_481471_888	1529847	1530046	1529845	1	1	889	95
tr_chr3_484756_484955_897	1533331	1533530	1530046	1	1	890	98
tr_chr3_484957_485156_898	1533532	1533731	1533530	1	1	891	98
tr_chr3_489711_489910_805	1538286	1538485	1533731	1	1	892	70
tr_chr3_489912_490111_806	1538487	1538686	1538485	1	1	893	70
tr_chr3_490725_490924_866	1539300	1539499	1538686	1	1	894	90
tr_chr3_490926_491125_867	1539501	1539700	1539499	1	1	895	90
tr_chr3_492041_492240_736	1540616	1540815	1539700	1	1	896	49
tr_chr3_492242_492441_737	1540817	1541016	1540815	1	1	897	49
tr_chr3_492443_492642_738	1541018	1541217	1541016	1	1	898	49
tr_chr3_492644_492843_739	1541219	1541418	1541217	1	1	899	49
tr_chr3_492845_493044_740	1541420	1541619	1541418	1	1	900	49
tr_chr4_1715_1914_1138	1574578	1574777	1541619	1	1	901	79
tr_chr4_1916_2115_1139	1574779	1574978	1574777	1	1	902	79
tr_chr4_2319_2518_1174	1575182	1575381	1574978	1	1	903	91
tr_chr4_2520_2719_1175	1575383	1575582	1575381	1	1	904	91
tr_chr4_2721_2920_1176	1575584	1575783	1575582	1	1	905	91
tr_chr4_13450_13649_919	1586313	1586512	1575783	1	1	906	6
tr_chr4_17540_17739_1041	1590403	1590602	1586512	1	1	907	48
tr_chr4_17741_17940_1042	1590604	1590803	1590602	1	1	908	48
tr_chr4_18250_18449_1015	1591113	1591312	1590803	1	1	909	39
tr_chr4_19490_19689_924	1592353	1592552	1591312	1	1	910	8
tr_chr4_19691_19890_925	1592554	1592753	1592552	1	1	911	8
tr_chr4_21625_21824_1194	1594488	1594687	1592753	1	1	912	96
tr_chr4_21751_21950_981	1594614	1594813	1594687	1	1	913	28
tr_chr4_21826_22025_1195	1594689	1594888	1594813	1	1	914	96
tr_chr4_21952_22151_982	1594815	1595014	1594888	1	1	915	28
tr_chr4_22027_22226_1196	1594890	1595089	1595014	1	1	916	96
tr_chr4_22153_22352_983	1595016	1595215	1595089	1	1	917	28
tr_chr4_22354_22553_984	1595217	1595416	1595215	1	1	918	28
tr_chr4_23926_24125_966	1596789	1596988	1595416	1	1	919	24
tr_chr4_24127_24326_967	1596990	1597189	1596988	1	1	920	24
tr_chr4_24328_24527_968	1597191	1597390	1597189	1	1	921	24
tr_chr4_24529_24728_969	1597392	1597591	1597390	1	1	922	24
tr_chr4_24730_24929_970	1597593	1597792	1597591	1	1	923	24
tr_chr4_28315_28514_1177	1601178	1601377	1597792	1	1	924	92
tr_chr4_28516_28715_1178	1601379	1601578	1601377	1	1	925	92
tr_chr4_28717_28916_1179	1601580	1601779	1601578	1	1	926	92
tr_chr4_28918_29117_1180	1601781	1601980	1601779	1	1	927	92
tr_chr4_35224_35423_1136	1608087	1608286	1601980	1	1	928	78
tr_chr4_35425_35624_1137	1608288	1608487	1608286	1	1	929	78
tr_chr4_40781_40980_1043	1613644	1613843	1608487	1	1	930	49
tr_chr4_40982_41181_1044	1613845	1614044	1613843	1	1	931	49
tr_chr4_44874_45073_1130	1617737	1617936	1614044	1	1	932	75
tr_chr4_45075_45274_1131	1617938	1618137	1617936	1	1	933	75
tr_chr4_48284_48483_961	1621147	1621346	1618137	1	1	934	22
tr_chr4_48485_48684_962	1621348	1621547	1621346	1	1	935	22
tr_chr4_48686_48885_963	1621549	1621748	1621547	1	1	936	22
tr_chr4_48887_49086_964	1621750	1621949	1621748	1	1	937	22
tr_chr4_57577_57776_1184	1630440	1630639	1621949	1	1	938	94
tr_chr4_57778_57977_1185	1630641	1630840	1630639	1	1	939	94
tr_chr4_57979_58178_1186	1630842	1631041	1630840	1	1	940	94
tr_chr4_58180_58379_1187	1631043	1631242	1631041	1	1	941	94
tr_chr4_58381_58580_1188	1631244	1631443	1631242	1	1	942	94
tr_chr4_59991_60190_1047	1632854	1633053	1631443	1	1	943	51
tr_chr4_63578_63777_1119	1636441	1636640	1633053	1	1	944	72
tr_chr4_63779_63978_1120	1636642	1636841	1636640	1	1	945	72
tr_chr4_63980_64179_1121	1636843	1637042	1636841	1	1	946	72
tr_chr4_64181_64380_1122	1637044	1637243	1637042	1	1	947	72
tr_chr4_64283_64482_910	1637146	1637345	1637243	1	1	948	2
tr_chr4_64382_64581_1123	1637245	1637444	1637345	1	1	949	72
tr_chr4_69842_70041_1150	1642705	1642904	1637444	1	1	950	83
tr_chr4_70043_70242_1151	1642906	1643105	1642904	1	1	951	83
tr_chr4_70244_70443_1152	1643107	1643306	1643105	1	1	952	83
tr_chr4_70445_70644_1153	1643308	1643507	1643306	1	1	953	83
tr_chr4_70448_70647_1173	1643311	1643510	1643507	1	1	954	90
tr_chr4_77732_77931_949	1650595	1650794	1643510	1	1	955	18
tr_chr4_78098_78297_1008	1650961	1651160	1650794	1	1	956	36
tr_chr4_87354_87553_1189	1660217	1660416	1651160	1	1	957	95
tr_chr4_87555_87754_1190	1660418	1660617	1660416	1	1	958	95
tr_chr4_87756_87955_1191	1660619	1660818	1660617	1	1	959	95
tr_chr4_87957_88156_1192	1660820	1661019	1660818	1	1	960	95
tr_chr4_88158_88357_1193	1661021	1661220	1661019	1	1	961	95
tr_chr4_108916_109115_997	1681779	1681978	1661220	1	1	962	32
tr_chr4_109117_109316_998	1681980	1682179	1681978	1	1	963	32
tr_chr4_109318_109517_999	1682181	1682380	1682179	1	1	964	32
tr_chr4_112632_112831_1009	1685495	1685694	1682380	1	1	965	37
tr_chr4_112833_113032_1010	1685696	1685895	1685694	1	1	966	37
tr_chr4_113034_113233_1011	1685897	1686096	1685895	1	1	967	37
tr_chr4_119820_120019_1124	1692683	1692882	1686096	1	1	968	73
tr_chr4_120021_120220_1125	1692884	1693083	1692882	1	1	969	73
tr_chr4_120222_120421_1126	1693085	1693284	1693083	1	1	970	73
tr_chr4_120423_120622_1127	1693286	1693485	1693284	1	1	971	73
tr_chr4_120624_120823_1128	1693487	1693686	1693485	1	1	972	73
tr_chr4_123956_124155_1105	1696819	1697018	1693686	1	1	973	69
tr_chr4_124157_124356_1106	1697020	1697219	1697018	1	1	974	69
tr_chr4_124358_124557_1107	1697221	1697420	1697219	1	1	975	69
tr_chr4_124559_124758_1108	1697422	1697621	1697420	1	1	976	69
tr_chr4_124620_124819_943	1697483	1697682	1697621	1	1	977	16
tr_chr4_124760_124959_1109	1697623	1697822	1697682	1	1	978	69
tr_chr4_124821_125020_944	1697684	1697883	1697822	1	1	979	16
tr_chr4_125022_125221_945	1697885	1698084	1697883	1	1	980	16
tr_chr4_125223_125422_946	1698086	1698285	1698084	1	1	981	16
tr_chr4_125424_125623_947	1698287	1698486	1698285	1	1	982	16
tr_chr4_144836_145035_1021	1717699	1717898	1698486	1	1	983	42
tr_chr4_145037_145236_1022	1717900	1718099	1717898	1	1	984	42
tr_chr4_145238_145437_1023	1718101	1718300	1718099	1	1	985	42
tr_chr4_148925_149124_1132	1721788	1721987	1718300	1	1	986	76
tr_chr4_151241_151440_906	1724104	1724303	1721987	1	1	987	1
tr_chr4_151442_151641_907	1724305	1724504	1724303	1	1	988	1
tr_chr4_151643_151842_908	1724506	1724705	1724504	1	1	989	1
tr_chr4_151844_152043_909	1724707	1724906	1724705	1	1	990	1
tr_chr4_159732_159931_1181	1732595	1732794	1724906	1	1	991	93
tr_chr4_159933_160132_1182	1732796	1732995	1732794	1	1	992	93
tr_chr4_160134_160333_1183	1732997	1733196	1732995	1	1	993	93
tr_chr4_163380_163579_1100	1736243	1736442	1733196	1	1	994	68
tr_chr4_163581_163780_1101	1736444	1736643	1736442	1	1	995	68
tr_chr4_163782_163981_1102	1736645	1736844	1736643	1	1	996	68
tr_chr4_163983_164182_1103	1736846	1737045	1736844	1	1	997	68
tr_chr4_164184_164383_1104	1737047	1737246	1737045	1	1	998	68
tr_chr4_165311_165510_920	1738174	1738373	1737246	1	1	999	7
tr_chr4_165512_165711_921	1738375	1738574	1738373	1	1	1000	7
tr_chr4_165713_165912_922	1738576	1738775	1738574	1	1	1001	7
tr_chr4_165914_166113_923	1738777	1738976	1738775	1	1	1002	7
tr_chr4_167020_167219_1069	1739883	1740082	1738976	1	1	1003	58
tr_chr4_173741_173940_1058	1746604	1746803	1740082	1	1	1004	55
tr_chr4_173942_174141_1059	1746805	1747004	1746803	1	1	1005	55
tr_chr4_174143_174342_1060	1747006	1747205	1747004	1	1	1006	55
tr_chr4_174344_174543_1061	1747207	1747406	1747205	1	1	1007	55
tr_chr4_175232_175431_950	1748095	1748294	1747406	1	1	1008	19
tr_chr4_175433_175632_951	1748296	1748495	1748294	1	1	1009	19
tr_chr4_175634_175833_952	1748497	1748696	1748495	1	1	1010	19
tr_chr4_182202_182401_1045	1755065	1755264	1748696	1	1	1011	50
tr_chr4_182403_182602_1046	1755266	1755465	1755264	1	1	1012	50
tr_chr4_184067_184266_1115	1756930	1757129	1755465	1	1	1013	71
tr_chr4_184268_184467_1116	1757131	1757330	1757129	1	1	1014	71
tr_chr4_184469_184668_1117	1757332	1757531	1757330	1	1	1015	71
tr_chr4_184670_184869_1118	1757533	1757732	1757531	1	1	1016	71
tr_chr4_188000_188199_1162	1760863	1761062	1757732	1	1	1017	87
tr_chr4_188201_188400_1163	1761064	1761263	1761062	1	1	1018	87
tr_chr4_188402_188601_1164	1761265	1761464	1761263	1	1	1019	87
tr_chr4_188603_188802_1165	1761466	1761665	1761464	1	1	1020	87
tr_chr4_197686_197885_975	1770549	1770748	1761665	1	1	1021	26
tr_chr4_197887_198086_976	1770750	1770949	1770748	1	1	1022	26
tr_chr4_198088_198287_977	1770951	1771150	1770949	1	1	1023	26
tr_chr4_198289_198488_978	1771152	1771351	1771150	1	1	1024	26
tr_chr4_199037_199236_1091	1771900	1772099	1771351	1	1	1025	65
tr_chr4_199238_199437_1092	1772101	1772300	1772099	1	1	1026	65
tr_chr4_199342_199541_1027	1772205	1772404	1772300	1	1	1027	44
tr_chr4_199385_199584_932	1772248	1772447	1772404	1	1	1028	11
tr_chr4_199439_199638_1093	1772302	1772501	1772447	1	1	1029	65
tr_chr4_199543_199742_1028	1772406	1772605	1772501	1	1	1030	44
tr_chr4_199586_199785_933	1772449	1772648	1772605	1	1	1031	11
tr_chr4_199640_199839_1094	1772503	1772702	1772648	1	1	1032	65
tr_chr4_199744_199943_1029	1772607	1772806	1772702	1	1	1033	44
tr_chr4_199787_199986_934	1772650	1772849	1772806	1	1	1034	11
tr_chr4_199945_200144_1030	1772808	1773007	1772849	1	1	1035	44
tr_chr4_200146_200345_1031	1773009	1773208	1773007	1	1	1036	44
tr_chr4_205519_205718_1062	1778382	1778581	1773208	1	1	1037	56
tr_chr4_205720_205919_1063	1778583	1778782	1778581	1	1	1038	56
tr_chr4_213700_213899_957	1786563	1786762	1778782	1	1	1039	21
tr_chr4_213901_214100_958	1786764	1786963	1786762	1	1	1040	21
tr_chr4_214033_214232_1140	1786896	1787095	1786963	1	1	1041	80
tr_chr4_214102_214301_959	1786965	1787164	1787095	1	1	1042	21
tr_chr4_214234_214433_1141	1787097	1787296	1787164	1	1	1043	80
tr_chr4_214303_214502_960	1787166	1787365	1787296	1	1	1044	21
tr_chr4_214435_214634_1142	1787298	1787497	1787365	1	1	1045	80
tr_chr4_214598_214797_935	1787461	1787660	1787497	1	1	1046	12
tr_chr4_220373_220572_1205	1793236	1793435	1787660	1	1	1047	99
tr_chr4_220763_220962_1197	1793626	1793825	1793435	1	1	1048	97
tr_chr4_220964_221163_1198	1793827	1794026	1793825	1	1	1049	97
tr_chr4_221165_221364_1199	1794028	1794227	1794026	1	1	1050	97
tr_chr4_221366_221565_1200	1794229	1794428	1794227	1	1	1051	97
tr_chr4_221567_221766_1201	1794430	1794629	1794428	1	1	1052	97
tr_chr4_229531_229730_1099	1802394	1802593	1794629	1	1	1053	67
tr_chr4_231291_231490_1171	1804154	1804353	1802593	1	1	1054	89
tr_chr4_231492_231691_1172	1804355	1804554	1804353	1	1	1055	89
tr_chr4_233087_233286_1145	1805950	1806149	1804554	1	1	1056	82
tr_chr4_233288_233487_1146	1806151	1806350	1806149	1	1	1057	82
tr_chr4_233489_233688_1147	1806352	1806551	1806350	1	1	1058	82
tr_chr4_233690_233889_1148	1806553	1806752	1806551	1	1	1059	82
tr_chr4_233891_234090_1149	1806754	1806953	1806752	1	1	1060	82
tr_chr4_253933_254132_1048	1826796	1826995	1806953	1	1	1061	52
tr_chr4_254134_254333_1049	1826997	1827196	1826995	1	1	1062	52
tr_chr4_254335_254534_1050	1827198	1827397	1827196	1	1	1063	52
tr_chr4_254514_254713_1036	1827377	1827576	1827397	1	1	1064	46
tr_chr4_254536_254735_1051	1827399	1827598	1827576	1	1	1065	52
tr_chr4_254715_254914_1037	1827578	1827777	1827598	1	1	1066	46
tr_chr4_262625_262824_1202	1835488	1835687	1827777	1	1	1067	98
tr_chr4_262826_263025_1203	1835689	1835888	1835687	1	1	1068	98
tr_chr4_263027_263226_1204	1835890	1836089	1835888	1	1	1069	98
tr_chr4_282506_282705_915	1855369	1855568	1836089	1	1	1070	4
tr_chr4_282707_282906_916	1855570	1855769	1855568	1	1	1071	4
tr_chr4_282908_283107_917	1855771	1855970	1855769	1	1	1072	4
tr_chr4_283513_283712_1095	1856376	1856575	1855970	1	1	1073	66
tr_chr4_283714_283913_1096	1856577	1856776	1856575	1	1	1074	66
tr_chr4_283915_284114_1097	1856778	1856977	1856776	1	1	1075	66
tr_chr4_284116_284315_1098	1856979	1857178	1856977	1	1	1076	66
tr_chr4_285890_286089_937	1858753	1858952	1857178	1	1	1077	14
tr_chr4_286091_286290_938	1858954	1859153	1858952	1	1	1078	14
tr_chr4_286317_286516_936	1859180	1859379	1859153	1	1	1079	13
tr_chr4_292440_292639_1086	1865303	1865502	1859379	1	1	1080	64
tr_chr4_292641_292840_1087	1865504	1865703	1865502	1	1	1081	64
tr_chr4_292842_293041_1088	1865705	1865904	1865703	1	1	1082	64
tr_chr4_293043_293242_1089	1865906	1866105	1865904	1	1	1083	64
tr_chr4_293244_293443_1090	1866107	1866306	1866105	1	1	1084	64
tr_chr4_295096_295295_939	1867959	1868158	1866306	1	1	1085	15
tr_chr4_295297_295496_940	1868160	1868359	1868158	1	1	1086	15
tr_chr4_295498_295697_941	1868361	1868560	1868359	1	1	1087	15
tr_chr4_295699_295898_942	1868562	1868761	1868560	1	1	1088	15
tr_chr4_302100_302299_1052	1874963	1875162	1868761	1	1	1089	53
tr_chr4_307576_307775_1079	1880439	1880638	1875162	1	1	1090	62
tr_chr4_307777_307976_1080	1880640	1880839	1880638	1	1	1091	62
tr_chr4_307978_308177_1081	1880841	1881040	1880839	1	1	1092	62
tr_chr4_314859_315058_901	1887722	1887921	1881040	1	1	1093	0
tr_chr4_315060_315259_902	1887923	1888122	1887921	1	1	1094	0
tr_chr4_315261_315460_903	1888124	1888323	1888122	1	1	1095	0
tr_chr4_315462_315661_904	1888325	1888524	1888323	1	1	1096	0
tr_chr4_315663_315862_905	1888526	1888725	1888524	1	1	1097	0
tr_chr4_317493_317692_1003	1890356	1890555	1888725	1	1	1098	35
tr_chr4_317694_317893_1004	1890557	1890756	1890555	1	1	1099	35
tr_chr4_317895_318094_1005	1890758	1890957	1890756	1	1	1100	35
tr_chr4_318096_318295_1006	1890959	1891158	1890957	1	1	1101	35
tr_chr4_318297_318496_1007	1891160	1891359	1891158	1	1	1102	35
tr_chr4_319936_320135_1016	1892799	1892998	1891359	1	1	1103	40
tr_chr4_332461_332660_1038	1905324	1905523	1892998	1	1	1104	47
tr_chr4_332662_332861_1039	1905525	1905724	1905523	1	1	1105	47
tr_chr4_332863_333062_1040	1905726	1905925	1905724	1	1	1106	47
tr_chr4_335836_336035_965	1908699	1908898	1905925	1	1	1107	23
tr_chr4_336586_336785_971	1909449	1909648	1908898	1	1	1108	25
tr_chr4_336787_336986_972	1909650	1909849	1909648	1	1	1109	25
tr_chr4_336988_337187_973	1909851	1910050	1909849	1	1	1110	25
tr_chr4_337189_337388_974	1910052	1910251	1910050	1	1	1111	25
tr_chr4_338194_338393_1000	1911057	1911256	1910251	1	1	1112	33
tr_chr4_344595_344794_990	1917458	1917657	1911256	1	1	1113	30
tr_chr4_344796_344995_991	1917659	1917858	1917657	1	1	1114	30
tr_chr4_344997_345196_992	1917860	1918059	1917858	1	1	1115	30
tr_chr4_345018_345217_1070	1917881	1918080	1918059	1	1	1116	59
tr_chr4_345198_345397_993	1918061	1918260	1918080	1	1	1117	30
tr_chr4_345219_345418_1071	1918082	1918281	1918260	1	1	1118	59
tr_chr4_345420_345619_1072	1918283	1918482	1918281	1	1	1119	59
tr_chr4_345621_345820_1073	1918484	1918683	1918482	1	1	1120	59
tr_chr4_356800_356999_1064	1929663	1929862	1918683	1	1	1121	57
tr_chr4_357001_357200_1065	1929864	1930063	1929862	1	1	1122	57
tr_chr4_357202_357401_1066	1930065	1930264	1930063	1	1	1123	57
tr_chr4_357403_357602_1067	1930266	1930465	1930264	1	1	1124	57
tr_chr4_357604_357803_1068	1930467	1930666	1930465	1	1	1125	57
tr_chr4_374133_374332_1017	1946996	1947195	1930666	1	1	1126	41
tr_chr4_374334_374533_1018	1947197	1947396	1947195	1	1	1127	41
tr_chr4_374535_374734_1019	1947398	1947597	1947396	1	1	1128	41
tr_chr4_374736_374935_1020	1947599	1947798	1947597	1	1	1129	41
tr_chr4_376906_377105_926	1949769	1949968	1947798	1	1	1130	9
tr_chr4_377107_377306_927	1949970	1950169	1949968	1	1	1131	9
tr_chr4_377308_377507_928	1950171	1950370	1950169	1	1	1132	9
tr_chr4_377509_377708_929	1950372	1950571	1950370	1	1	1133	9
tr_chr4_377710_377909_930	1950573	1950772	1950571	1	1	1134	9
tr_chr4_378052_378251_1154	1950915	1951114	1950772	1	1	1135	84
tr_chr4_378253_378452_1155	1951116	1951315	1951114	1	1	1136	84
tr_chr4_386542_386741_1074	1959405	1959604	1951315	1	1	1137	60
tr_chr4_392142_392341_1143	1965005	1965204	1959604	1	1	1138	81
tr_chr4_392343_392542_1144	1965206	1965405	1965204	1	1	1139	81
tr_chr4_394628_394827_918	1967491	1967690	1965405	1	1	1140	5
tr_chr4_395421_395620_1166	1968284	1968483	1967690	1	1	1141	88
tr_chr4_395622_395821_1167	1968485	1968684	1968483	1	1	1142	88
tr_chr4_395823_396022_1168	1968686	1968885	1968684	1	1	1143	88
tr_chr4_396024_396223_1169	1968887	1969086	1968885	1	1	1144	88
tr_chr4_396225_396424_1170	1969088	1969287	1969086	1	1	1145	88
tr_chr4_396266_396465_985	1969129	1969328	1969287	1	1	1146	29
tr_chr4_396467_396666_986	1969330	1969529	1969328	1	1	1147	29
tr_chr4_396668_396867_987	1969531	1969730	1969529	1	1	1148	29
tr_chr4_396869_397068_988	1969732	1969931	1969730	1	1	1149	29
tr_chr4_397070_397269_989	1969933	1970132	1969931	1	1	1150	29
tr_chr4_419702_419901_1001	1992565	1992764	1970132	1	1	1151	34
tr_chr4_419903_420102_1002	1992766	1992965	1992764	1	1	1152	34
tr_chr4_420704_420903_1133	1993567	1993766	1992965	1	1	1153	77
tr_chr4_420905_421104_1134	1993768	1993967	1993766	1	1	1154	77
tr_chr4_421106_421305_1135	1993969	1994168	1993967	1	1	1155	77
tr_chr4_453737_453936_1110	2026600	2026799	1994168	1	1	1156	70
tr_chr4_453938_454137_1111	2026801	2027000	2026799	1	1	1157	70
tr_chr4_454139_454338_1112	2027002	2027201	2027000	1	1	1158	70
tr_chr4_454340_454539_1113	2027203	2027402	2027201	1	1	1159	70
tr_chr4_454541_454740_1114	2027404	2027603	2027402	1	1	1160	70
tr_chr4_454666_454865_1075	2027529	2027728	2027603	1	1	1161	61
tr_chr4_454867_455066_1076	2027730	2027929	2027728	1	1	1162	61
tr_chr4_455068_455267_1077	2027931	2028130	2027929	1	1	1163	61
tr_chr4_455269_455468_1078	2028132	2028331	2028130	1	1	1164	61
tr_chr4_459927_460126_1032	2032790	2032989	2028331	1	1	1165	45
tr_chr4_460128_460327_1033	2032991	2033190	2032989	1	1	1166	45
tr_chr4_460329_460528_1034	2033192	2033391	2033190	1	1	1167	45
tr_chr4_460530_460729_1035	2033393	2033592	2033391	1	1	1168	45
tr_chr4_466247_466446_953	2039110	2039309	2033592	1	1	1169	20
tr_chr4_466448_466647_954	2039311	2039510	2039309	1	1	1170	20
tr_chr4_466649_466848_955	2039512	2039711	2039510	1	1	1171	20
tr_chr4_466850_467049_956	2039713	2039912	2039711	1	1	1172	20
tr_chr4_467237_467436_911	2040100	2040299	2039912	1	1	1173	3
tr_chr4_467438_467637_912	2040301	2040500	2040299	1	1	1174	3
